----------------------header--------------------------
Current Time:2016-07-18 15:03:21,499 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:21,757 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:22,013 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:22,239 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:22,465 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:22,748 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:23,005 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:23,263 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:23,468 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:23,678 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:23,874 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:24,096 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:24,348 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:24,597 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:24,805 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:25,023 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:25,233 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:25,470 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:25,673 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:25,914 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:26,142 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:26,360 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:26,613 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:26,837 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:27,063 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:27,320 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:27,565 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:27,807 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:28,042 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:28,258 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:28,499 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:30,992 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:31,246 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:31,502 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:31,762 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:31,972 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:32,211 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:32,460 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:32,675 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:32,910 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:33,185 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:33,430 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:33,653 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:33,900 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:34,122 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:35,459 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:35,676 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:35,931 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:37,470 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:37,712 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:37,921 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:38,185 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:38,412 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:38,640 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:38,899 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:39,140 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:39,383 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:39,600 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:39,842 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:40,113 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:40,323 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:40,539 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:40,758 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:40,997 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:41,246 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:41,490 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:41,703 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:41,928 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:42,160 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:42,411 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:42,627 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:42,814 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:43,046 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:43,315 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:43,554 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:43,773 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:44,024 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:44,249 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:44,505 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:44,769 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:44,998 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:45,259 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:45,477 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:45,684 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:45,894 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:46,166 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:46,411 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:46,637 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:46,904 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:47,134 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:47,371 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:47,654 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:47,941 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:48,200 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:48,461 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:48,697 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:48,956 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:49,190 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:49,440 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:49,677 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:49,912 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:50,186 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:50,416 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:50,674 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:53,400 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:53,620 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:53,822 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:54,075 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:54,353 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:54,622 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
Current Time:2016-07-18 15:03:54,888 Type:[INFO]  Information:Update Command error :ORA-00942: 表或视图不存在  Class:d:\Project\Kerry.K3.JobUpdate.Scheduler\Kerry.K3.JobUpdate.Scheduler\Job Methor\JobUpdate.cs Line:69 
